id,love,joy,passion,happiness,sadness,anger,loneliness,longing,fear,surprise
263.0,0.58658,0.19417,0.06689,0.04908,0.03801,0.02712,0.01673,0.01332,0.00811,0.0
264.0,0.57561,0.17453,0.08601,0.05543,0.03764,0.0358,0.01514,0.01422,0.00564,0.0
265.0,0.57352,0.21075,0.05563,0.04367,0.04595,0.02839,0.01441,0.02147,0.00622,0.0
266.0,0.54658,0.18256,0.08151,0.05935,0.04047,0.03012,0.02132,0.02149,0.00824,0.00836
267.0,0.46927,0.21111,0.10055,0.07717,0.04284,0.03591,0.02654,0.01964,0.01248,0.00449
268.0,0.61306,0.19878,0.05916,0.04125,0.03114,0.02535,0.01444,0.01134,0.00548,0.0
269.0,0.47032,0.22038,0.09602,0.07543,0.05203,0.03521,0.02177,0.02145,0.00738,0.0
270.0,0.45135,0.22082,0.09814,0.0861,0.04697,0.04331,0.0179,0.02364,0.00693,0.00485
271.0,0.57728,0.19397,0.07785,0.05259,0.03377,0.03021,0.01408,0.0145,0.00575,0.0
272.0,0.54664,0.08158,0.04498,0.04273,0.03505,0.01185,0.01538,0.01344,0.00366,0.20469
273.0,0.53203,0.18963,0.06941,0.07715,0.04382,0.03596,0.01752,0.02193,0.0064,0.00614
274.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
275.0,0.56085,0.20611,0.06649,0.05576,0.04234,0.02572,0.01851,0.01731,0.00692,0.0
276.0,0.49639,0.19668,0.08475,0.07945,0.05078,0.04144,0.0196,0.02546,0.00545,0.0
277.0,0.46178,0.22095,0.07831,0.07476,0.04198,0.04906,0.02273,0.02941,0.00902,0.01199
278.0,0.58631,0.17462,0.08133,0.05609,0.03751,0.03014,0.01619,0.01296,0.00486,0.0
279.0,0.53381,0.20051,0.08663,0.05622,0.04249,0.03764,0.01608,0.018,0.00863,0.0
280.0,0.46412,0.25366,0.07246,0.06805,0.05027,0.03816,0.01882,0.02425,0.01022,0.0
281.0,0.59635,0.18041,0.06758,0.06166,0.03409,0.02455,0.01947,0.01135,0.00454,0.0
282.0,0.55582,0.20622,0.07454,0.06443,0.03648,0.02625,0.01349,0.01608,0.0067,0.0
283.0,0.55585,0.18343,0.08786,0.04934,0.04504,0.03586,0.01752,0.01693,0.00816,0.0
284.0,0.5639,0.22652,0.08532,0.0345,0.04177,0.01943,0.01217,0.01347,0.00293,0.0
285.0,0.5445,0.20857,0.08359,0.05309,0.03988,0.02725,0.02003,0.01651,0.00658,0.0
286.0,0.49734,0.17061,0.11002,0.08468,0.04893,0.03863,0.0242,0.01912,0.00647,0.0
287.0,0.53405,0.21037,0.0789,0.06544,0.03643,0.03236,0.02022,0.01646,0.00578,0.0
288.0,0.62293,0.16594,0.062,0.04832,0.0307,0.01867,0.01587,0.03287,0.00271,0.0
289.0,0.60369,0.18683,0.07109,0.04733,0.0339,0.02478,0.01558,0.01068,0.00612,0.0
290.0,0.46611,0.23073,0.11034,0.07678,0.03856,0.02906,0.02493,0.01812,0.00537,0.0
291.0,0.50951,0.20565,0.08147,0.06362,0.04605,0.04372,0.02083,0.0206,0.00855,0.0
292.0,0.51624,0.20976,0.09307,0.07269,0.048,0.02429,0.01697,0.01223,0.00675,0.0
293.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
294.0,0.53249,0.21323,0.09023,0.05667,0.04146,0.02803,0.01833,0.01246,0.00712,0.0
295.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
296.0,0.54297,0.18197,0.08739,0.07109,0.04558,0.02499,0.02149,0.01862,0.0059,0.0
297.0,0.47138,0.22286,0.10568,0.0681,0.04669,0.04159,0.03143,0.01037,0.0019,0.0
298.0,0.40107,0.22367,0.08021,0.08152,0.06177,0.04706,0.02708,0.0217,0.01001,0.04591
299.0,0.54372,0.20842,0.07238,0.06249,0.04094,0.03204,0.01718,0.01718,0.00564,0.0
300.0,0.53274,0.21572,0.07602,0.06211,0.04226,0.03052,0.01565,0.01718,0.00779,0.0
301.0,0.48297,0.26852,0.09507,0.06159,0.03412,0.02494,0.0155,0.01325,0.00405,0.0
302.0,0.52412,0.22759,0.07273,0.06194,0.03973,0.03217,0.01816,0.01487,0.0087,0.0
303.0,0.56564,0.2071,0.07892,0.05692,0.03037,0.0267,0.01687,0.01176,0.00573,0.0
304.0,0.56462,0.21271,0.0668,0.04952,0.03969,0.02949,0.01628,0.01398,0.00691,0.0
305.0,0.4479,0.17586,0.09348,0.07546,0.05568,0.06045,0.03179,0.02613,0.01329,0.01996
306.0,0.5185,0.21363,0.09375,0.06328,0.03795,0.02893,0.02096,0.01727,0.00573,0.0
307.0,0.65048,0.18942,0.06332,0.04068,0.0201,0.01387,0.01096,0.0077,0.00348,0.0
308.0,0.56438,0.20109,0.08688,0.0522,0.03614,0.02707,0.01613,0.01131,0.00479,0.0
309.0,0.47334,0.17974,0.11695,0.07049,0.05766,0.05765,0.01678,0.02537,0.00204,0.0
310.0,0.47463,0.02842,0.01021,0.01117,0.00635,0.00521,0.00322,0.0047,0.00094,0.45515
311.0,0.48118,0.23191,0.09679,0.06075,0.04497,0.02858,0.01678,0.01949,0.00867,0.01089
312.0,0.58012,0.20089,0.07014,0.04331,0.03866,0.03092,0.01783,0.01347,0.00466,0.0
313.0,0.58637,0.20938,0.06756,0.04887,0.03209,0.02353,0.01521,0.01155,0.00545,0.0
314.0,0.58211,0.17902,0.08776,0.0428,0.03642,0.03435,0.01746,0.01556,0.00451,0.0
315.0,0.57089,0.20196,0.07403,0.05437,0.03703,0.03329,0.01282,0.01219,0.00342,0.0
316.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
317.0,0.50447,0.19685,0.09536,0.07423,0.04352,0.04114,0.0176,0.01781,0.00903,0.0
318.0,0.46944,0.18023,0.09038,0.06682,0.08417,0.05122,0.02537,0.02401,0.00837,0.0
319.0,0.58229,0.17362,0.0602,0.0662,0.03529,0.03158,0.01573,0.01661,0.00534,0.01315
320.0,0.57856,0.18623,0.07585,0.06507,0.03259,0.02285,0.01723,0.01523,0.0064,0.0
321.0,0.71609,0.12999,0.05668,0.02782,0.02373,0.02815,0.00781,0.00639,0.00334,0.0
322.0,0.50238,0.19149,0.07603,0.0595,0.07291,0.04802,0.01855,0.02182,0.00931,0.0
323.0,0.52023,0.21101,0.07073,0.06409,0.04461,0.03441,0.02334,0.01823,0.00827,0.00507
324.0,0.46728,0.1988,0.07941,0.08354,0.06633,0.0464,0.01541,0.01893,0.00769,0.0162
325.0,0.56888,0.18766,0.09277,0.05877,0.03792,0.02326,0.01339,0.01243,0.0049,0.0
326.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
327.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
328.0,0.55656,0.23988,0.07463,0.04293,0.03365,0.02589,0.0103,0.00822,0.00352,0.00443
329.0,0.51466,0.19992,0.09239,0.07371,0.04762,0.0331,0.02079,0.01374,0.00407,0.0
330.0,0.49338,0.05489,0.03277,0.02754,0.01241,0.01194,0.00487,0.00465,0.00136,0.35618
331.0,0.5451,0.22607,0.08399,0.0486,0.03737,0.02728,0.01467,0.01277,0.00416,0.0
332.0,0.49258,0.22581,0.06944,0.0782,0.04416,0.03459,0.0214,0.02441,0.00941,0.0
333.0,0.5019,0.19532,0.10249,0.06714,0.04952,0.05547,0.01333,0.01292,0.0019,0.0
334.0,0.53059,0.2333,0.08658,0.05071,0.03763,0.039,0.01032,0.0091,0.00278,0.0
335.0,0.57007,0.19387,0.07745,0.05433,0.03961,0.02999,0.01543,0.01388,0.00536,0.0
336.0,0.54923,0.17125,0.08185,0.06526,0.03636,0.01597,0.01384,0.00893,0.00268,0.05462
337.0,0.53937,0.16314,0.10067,0.07329,0.05002,0.02702,0.02074,0.01999,0.00576,0.0
338.0,0.58114,0.23264,0.08136,0.04641,0.02222,0.02171,0.00615,0.00606,0.0023,0.0
339.0,0.53664,0.15269,0.09312,0.06958,0.0527,0.04048,0.02262,0.01657,0.0085,0.0071
340.0,0.58998,0.18972,0.07706,0.0565,0.02795,0.03266,0.01167,0.01093,0.00352,0.0
341.0,0.46062,0.18774,0.09127,0.06819,0.05481,0.03858,0.02708,0.02483,0.01076,0.03611
342.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
343.0,0.42647,0.23993,0.1114,0.09939,0.06383,0.02717,0.00931,0.01642,0.0061,0.0
344.0,0.50355,0.24071,0.08093,0.06091,0.03923,0.04182,0.0162,0.01278,0.00386,0.0
345.0,0.3635,0.24608,0.11542,0.08581,0.06532,0.05286,0.02563,0.02377,0.00984,0.01177
346.0,0.44892,0.23538,0.08726,0.07445,0.05174,0.04143,0.02523,0.02398,0.00713,0.0045
347.0,0.38026,0.17292,0.11338,0.11288,0.09614,0.0875,0.01694,0.01616,0.00382,0.0
348.0,0.44512,0.23138,0.10044,0.07072,0.05721,0.0415,0.02302,0.02163,0.00899,0.0
349.0,0.54509,0.19425,0.09298,0.06406,0.03789,0.02979,0.01679,0.01381,0.00535,0.0
350.0,0.6054,0.22442,0.05077,0.03866,0.02856,0.02359,0.01253,0.01143,0.00463,0.0
351.0,0.47238,0.23799,0.10269,0.07252,0.04071,0.03093,0.01866,0.0172,0.00693,0.0
352.0,0.42607,0.23567,0.09655,0.08015,0.05742,0.04381,0.02442,0.02745,0.00844,0.0
353.0,0.55308,0.18742,0.07627,0.07284,0.03783,0.04317,0.01281,0.01266,0.00392,0.0
354.0,0.48555,0.19506,0.10257,0.07379,0.05587,0.03538,0.02416,0.01975,0.00786,0.0
355.0,0.58,0.19602,0.08996,0.05379,0.02814,0.02015,0.01886,0.01143,0.00165,0.0
356.0,0.56114,0.19621,0.07261,0.05525,0.04375,0.03052,0.01746,0.01478,0.00827,0.0
357.0,0.51266,0.20179,0.10813,0.05777,0.0433,0.03383,0.01788,0.01388,0.00389,0.00686
358.0,0.512,0.19125,0.08648,0.07841,0.04804,0.03668,0.01934,0.02115,0.00663,0.0
359.0,0.55015,0.1941,0.05801,0.07141,0.0428,0.03252,0.01417,0.02181,0.00646,0.00857
360.0,0.4833,0.00558,0.00552,0.00225,0.00218,0.0005,0.00036,0.00119,0.0,0.49912
361.0,0.49483,0.06476,0.02504,0.01732,0.01331,0.01202,0.00846,0.00676,0.00206,0.35545
362.0,0.54124,0.2106,0.08814,0.04375,0.03905,0.03507,0.01895,0.01672,0.00648,0.0
363.0,0.50691,0.23336,0.08733,0.05079,0.04613,0.03572,0.01613,0.01754,0.00609,0.0
364.0,0.62145,0.17342,0.07615,0.04142,0.02836,0.02512,0.01461,0.01324,0.00624,0.0
365.0,0.52505,0.20587,0.09573,0.06939,0.03408,0.02959,0.01691,0.017,0.0064,0.0
366.0,0.59545,0.19137,0.0705,0.05052,0.03426,0.024,0.01466,0.01312,0.00613,0.0
367.0,0.58818,0.21605,0.07075,0.04189,0.03064,0.0268,0.01173,0.00931,0.00466,0.0
368.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
369.0,0.66518,0.14599,0.07227,0.03588,0.02899,0.02457,0.01193,0.01114,0.00405,0.0
370.0,0.5356,0.18837,0.09436,0.05471,0.04939,0.03674,0.01972,0.0144,0.00672,0.0
371.0,0.56336,0.20327,0.06635,0.04855,0.04812,0.03218,0.01504,0.01593,0.0072,0.0
372.0,0.32429,0.25741,0.1113,0.0428,0.09272,0.06354,0.04949,0.03896,0.01949,0.0
373.0,0.53782,0.1862,0.0707,0.08539,0.03563,0.03523,0.01769,0.02318,0.00816,0.0
374.0,0.52703,0.23221,0.08593,0.06321,0.03002,0.02389,0.01493,0.01519,0.00759,0.0
375.0,0.6662,0.13915,0.06152,0.04463,0.0351,0.02642,0.01356,0.01073,0.00267,0.0
376.0,0.47372,0.13183,0.06943,0.05531,0.03222,0.02979,0.01932,0.01102,0.00727,0.17008
377.0,0.6435,0.17135,0.07161,0.04854,0.02574,0.02195,0.00851,0.00645,0.00235,0.0
378.0,0.46788,0.0477,0.01592,0.02273,0.01151,0.01027,0.00451,0.00652,0.00286,0.4101
379.0,0.57705,0.19073,0.07411,0.0593,0.0358,0.02917,0.01577,0.01353,0.00455,0.0
380.0,0.62935,0.11781,0.14007,0.02489,0.03161,0.01141,0.01271,0.02857,0.00357,0.0
381.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
382.0,0.55581,0.20151,0.07765,0.05193,0.04296,0.02543,0.02584,0.01106,0.00781,0.0
383.0,0.46373,0.23978,0.08025,0.0751,0.05515,0.04005,0.02075,0.01638,0.00879,0.0
384.0,0.48188,0.21945,0.08123,0.06642,0.05391,0.03737,0.02901,0.0224,0.00833,0.0
385.0,0.44183,0.17026,0.06758,0.1044,0.04133,0.03823,0.02032,0.02611,0.0093,0.08064
386.0,0.46728,0.1988,0.07941,0.08354,0.06633,0.0464,0.01541,0.01893,0.00769,0.0162
387.0,0.57607,0.19102,0.06827,0.06329,0.02986,0.02948,0.01508,0.01467,0.00658,0.00568
388.0,0.48794,0.17465,0.07683,0.06441,0.04228,0.03608,0.03573,0.06925,0.01284,0.0
389.0,0.51611,0.18929,0.0972,0.07476,0.04293,0.03059,0.02382,0.01697,0.00833,0.0
390.0,0.57402,0.19368,0.08033,0.0499,0.03267,0.03408,0.01571,0.01426,0.00535,0.0
391.0,0.52985,0.15166,0.10504,0.06956,0.06339,0.03351,0.0281,0.00889,0.01,0.0
392.0,0.48495,0.19739,0.07143,0.06618,0.06328,0.04567,0.02178,0.02198,0.00848,0.01886
393.0,0.57628,0.18392,0.07737,0.05474,0.03988,0.02931,0.01555,0.01507,0.00788,0.0
394.0,0.47538,0.23659,0.06364,0.07101,0.05592,0.0401,0.01975,0.02776,0.00985,0.0
395.0,0.41699,0.22557,0.10215,0.08695,0.05879,0.04699,0.02257,0.02595,0.00679,0.00724
396.0,0.57008,0.16083,0.07034,0.0636,0.04928,0.03232,0.02525,0.02025,0.00805,0.0
397.0,0.47439,0.20446,0.10005,0.08264,0.05103,0.03541,0.02393,0.01905,0.00904,0.0
398.0,0.47526,0.19442,0.10427,0.08996,0.04904,0.03406,0.02166,0.02319,0.00814,0.0
399.0,0.4625,0.21836,0.07714,0.08365,0.05463,0.04304,0.02372,0.02595,0.01102,0.0
400.0,0.46555,0.25836,0.08267,0.0645,0.04598,0.03449,0.02175,0.01872,0.00799,0.0
401.0,0.59541,0.18511,0.06826,0.0534,0.03181,0.03364,0.01636,0.01116,0.00485,0.0
402.0,0.35351,0.2865,0.10066,0.08908,0.05833,0.05691,0.02696,0.02283,0.00522,0.0
403.0,0.5616,0.18149,0.09597,0.06332,0.04182,0.0235,0.01578,0.01147,0.00506,0.0
404.0,0.53969,0.22478,0.07201,0.04781,0.03697,0.03263,0.01476,0.02487,0.00647,0.0
405.0,0.46375,0.21591,0.09323,0.08391,0.0458,0.04402,0.01761,0.02327,0.00696,0.00555
406.0,0.59282,0.17513,0.05691,0.05937,0.04536,0.04313,0.01068,0.01161,0.00498,0.0
407.0,0.50366,0.20404,0.06959,0.08678,0.03855,0.043,0.01856,0.02654,0.00928,0.0
408.0,0.52988,0.199,0.06807,0.07113,0.04414,0.03115,0.02624,0.02084,0.00955,0.0
409.0,0.61855,0.18084,0.06195,0.0386,0.0341,0.03024,0.01635,0.01298,0.00638,0.0
410.0,0.56632,0.21812,0.05942,0.04404,0.0385,0.03239,0.02197,0.01551,0.00373,0.0
411.0,0.50694,0.21117,0.09025,0.06307,0.04416,0.03891,0.01877,0.01842,0.00833,0.0
412.0,0.56039,0.22554,0.08316,0.05129,0.03214,0.02648,0.00853,0.00927,0.00321,0.0
413.0,0.52057,0.18037,0.11341,0.0745,0.042,0.03451,0.01952,0.0094,0.00572,0.0
414.0,0.52668,0.20887,0.07596,0.05541,0.04711,0.03702,0.02137,0.02061,0.00696,0.0
415.0,0.56005,0.18805,0.07777,0.05744,0.04216,0.0285,0.01876,0.01845,0.00883,0.0
416.0,0.60778,0.18337,0.05211,0.04998,0.03809,0.02861,0.01864,0.01415,0.00726,0.0
417.0,0.62687,0.18783,0.06145,0.03315,0.03004,0.02769,0.01511,0.01232,0.00554,0.0
418.0,0.44159,0.20236,0.09757,0.07668,0.05637,0.0482,0.02674,0.02622,0.00964,0.01464
419.0,0.55594,0.21883,0.08959,0.06644,0.03092,0.01415,0.01215,0.0074,0.00458,0.0
420.0,0.72067,0.15988,0.04097,0.03614,0.01738,0.01282,0.0052,0.00535,0.00158,0.0
421.0,0.57303,0.17533,0.09457,0.04999,0.03909,0.02832,0.02052,0.01262,0.00652,0.0
422.0,0.55945,0.21028,0.07227,0.0533,0.03236,0.0277,0.02026,0.01844,0.00593,0.0
423.0,0.51055,0.19861,0.10439,0.06274,0.04813,0.02815,0.0208,0.0194,0.00722,0.0
424.0,0.61815,0.21781,0.07256,0.02754,0.02435,0.01833,0.01201,0.00698,0.00226,0.0
425.0,0.43817,0.08835,0.03432,0.04543,0.0397,0.03321,0.01456,0.01665,0.00557,0.28405
426.0,0.54758,0.18153,0.0734,0.05905,0.04136,0.041,0.01516,0.0113,0.00748,0.02213
427.0,0.461,0.19592,0.10663,0.08271,0.05936,0.03637,0.02454,0.01983,0.00669,0.00695
428.0,0.4645,0.08374,0.03306,0.04542,0.02829,0.02224,0.01405,0.01411,0.00536,0.28921
429.0,0.52965,0.21004,0.08503,0.05431,0.04392,0.03277,0.023,0.01506,0.00621,0.0
430.0,0.56208,0.18661,0.07839,0.05904,0.04521,0.03184,0.0179,0.01379,0.00514,0.0
431.0,0.5796,0.20744,0.07746,0.05289,0.03028,0.02438,0.0123,0.01102,0.00463,0.0
432.0,0.71508,0.12812,0.05519,0.03853,0.02638,0.02027,0.00715,0.00631,0.00297,0.0
433.0,0.47706,0.21661,0.12161,0.06575,0.04367,0.03301,0.01816,0.01816,0.00598,0.0
434.0,0.49597,0.23043,0.07482,0.06548,0.05491,0.03424,0.01779,0.0192,0.00717,0.0
435.0,0.45736,0.24328,0.08389,0.06465,0.05211,0.04366,0.02249,0.02321,0.00936,0.0
436.0,0.48574,0.14758,0.09238,0.08195,0.06139,0.04359,0.02388,0.01975,0.01361,0.03013
437.0,0.54154,0.21656,0.06849,0.04824,0.03825,0.04081,0.0218,0.01562,0.00868,0.0
438.0,0.64405,0.18578,0.04818,0.04272,0.02829,0.0291,0.01169,0.00677,0.00342,0.0
439.0,0.63579,0.18037,0.06169,0.03751,0.03056,0.02293,0.01323,0.01411,0.0038,0.0
440.0,0.65666,0.14315,0.07059,0.04606,0.03179,0.02485,0.01221,0.01051,0.00418,0.0
441.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
442.0,0.5379,0.19276,0.10021,0.07009,0.03778,0.02493,0.01469,0.01631,0.00532,0.0
443.0,0.44873,0.24684,0.09701,0.08158,0.04357,0.03962,0.01663,0.01631,0.0097,0.0
444.0,0.41655,0.16914,0.12211,0.06486,0.06744,0.05272,0.04273,0.03447,0.01712,0.01286
445.0,0.49904,0.18144,0.08816,0.07535,0.05903,0.04166,0.02334,0.02285,0.00913,0.0
446.0,0.46671,0.25611,0.09596,0.05109,0.04496,0.03505,0.02377,0.01766,0.00868,0.0
447.0,0.56915,0.2145,0.08664,0.04286,0.0352,0.02582,0.00867,0.01238,0.00477,0.0
448.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
449.0,0.45482,0.19573,0.11625,0.07865,0.0552,0.04243,0.02933,0.02117,0.00641,0.0
450.0,0.55466,0.18661,0.07623,0.07058,0.03866,0.03178,0.01591,0.01924,0.00633,0.0
451.0,0.59384,0.16864,0.07677,0.05304,0.04391,0.03184,0.01548,0.01195,0.00453,0.0
452.0,0.52796,0.18954,0.0904,0.0578,0.05263,0.03915,0.01952,0.0156,0.00741,0.0
453.0,0.54539,0.23028,0.07665,0.04436,0.03714,0.02843,0.01631,0.01472,0.00672,0.0
454.0,0.55458,0.23688,0.06533,0.04148,0.03617,0.03315,0.01582,0.00929,0.0073,0.0
455.0,0.47484,0.19192,0.13117,0.07386,0.0269,0.03062,0.01844,0.021,0.00273,0.0285
456.0,0.58013,0.1933,0.06529,0.06142,0.03299,0.02769,0.01365,0.01913,0.0064,0.0
457.0,0.49875,0.20801,0.08688,0.06773,0.05456,0.03417,0.02063,0.01461,0.00578,0.00889
458.0,0.5112,0.20595,0.07892,0.06607,0.05785,0.03302,0.02477,0.01522,0.00701,0.0
459.0,0.48263,0.2052,0.08409,0.09042,0.04499,0.03855,0.01883,0.02295,0.00733,0.00502
460.0,0.52177,0.19546,0.08373,0.06531,0.04466,0.04016,0.02355,0.01914,0.00622,0.0
461.0,0.55535,0.18648,0.0689,0.07144,0.04408,0.03227,0.01538,0.02048,0.00562,0.0
462.0,0.59676,0.20814,0.05671,0.04596,0.03364,0.02777,0.0128,0.01415,0.00407,0.0
463.0,0.5112,0.25286,0.08167,0.05589,0.03549,0.02542,0.01865,0.01435,0.00447,0.0
464.0,0.58377,0.16711,0.08909,0.05795,0.04467,0.02493,0.01532,0.01204,0.00513,0.0
465.0,0.61077,0.15997,0.06286,0.06401,0.03644,0.02158,0.02402,0.0134,0.00694,0.0
466.0,0.64898,0.14562,0.0806,0.04074,0.03077,0.02419,0.01691,0.00864,0.00355,0.0
467.0,0.58474,0.13632,0.0895,0.10237,0.04681,0.0181,0.01118,0.0074,0.00357,0.0
468.0,0.63769,0.19785,0.05809,0.02885,0.02603,0.02297,0.01204,0.01201,0.00447,0.0
469.0,0.44322,0.19914,0.10859,0.0705,0.08193,0.04325,0.02388,0.02057,0.00891,0.0
470.0,0.63981,0.18148,0.0598,0.04294,0.02723,0.02141,0.01176,0.01155,0.00402,0.0
471.0,0.49616,0.1444,0.05273,0.09794,0.05095,0.05751,0.02483,0.0218,0.00809,0.04559
472.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
473.0,0.38646,0.27768,0.09813,0.08129,0.05437,0.04625,0.0219,0.02471,0.00921,0.0
474.0,0.64121,0.1752,0.06276,0.03703,0.03508,0.02181,0.01359,0.00904,0.00427,0.0
475.0,0.5363,0.22045,0.08333,0.045,0.03838,0.02924,0.01571,0.01324,0.00357,0.01479
476.0,0.65803,0.15823,0.05994,0.05988,0.02584,0.01567,0.01029,0.01009,0.00203,0.0
477.0,0.51135,0.24608,0.07447,0.06235,0.0373,0.0265,0.01512,0.01527,0.00628,0.00528
478.0,0.47753,0.24117,0.06899,0.06299,0.04878,0.03452,0.02014,0.02121,0.00657,0.01809
479.0,0.50146,0.17679,0.11025,0.08914,0.04436,0.03806,0.02346,0.01299,0.00348,0.0
480.0,0.50781,0.17507,0.08845,0.06659,0.0526,0.04786,0.0232,0.02357,0.00918,0.00567
481.0,0.56713,0.21377,0.07021,0.0525,0.03466,0.02634,0.01629,0.01378,0.00531,0.0
482.0,0.55807,0.19367,0.09326,0.06212,0.03291,0.02435,0.02002,0.01072,0.00488,0.0
483.0,0.55405,0.20803,0.07011,0.05551,0.03961,0.0289,0.02032,0.01776,0.0057,0.0
484.0,0.53402,0.17987,0.08543,0.06567,0.05071,0.03971,0.02171,0.01544,0.00745,0.0
485.0,0.35912,0.03003,0.01167,0.01897,0.00613,0.00696,0.00269,0.00307,0.00156,0.5598
486.0,0.58972,0.19038,0.06798,0.05616,0.03632,0.02826,0.01534,0.0114,0.00443,0.0
487.0,0.47552,0.22578,0.07997,0.0724,0.04729,0.0452,0.02383,0.02082,0.00918,0.0
488.0,0.59191,0.19452,0.06767,0.04521,0.03738,0.03148,0.01451,0.01121,0.00612,0.0
489.0,0.52426,0.11554,0.04328,0.03181,0.043,0.01778,0.01175,0.01032,0.00532,0.19696
490.0,0.42968,0.23474,0.11651,0.05018,0.05266,0.05029,0.02626,0.02372,0.00937,0.00659
491.0,0.46897,0.20458,0.08596,0.09,0.05025,0.05142,0.02005,0.02271,0.00605,0.0
492.0,0.49116,0.23819,0.10502,0.0652,0.03583,0.03011,0.01716,0.0128,0.00452,0.0
493.0,0.41861,0.21266,0.12639,0.0809,0.05419,0.04587,0.02245,0.02864,0.00815,0.00214
494.0,0.53241,0.17278,0.09071,0.06216,0.05512,0.03387,0.02675,0.019,0.00721,0.0
495.0,0.48088,0.2316,0.09234,0.06198,0.04807,0.03441,0.02136,0.02152,0.00785,0.0
496.0,0.5087,0.19666,0.0866,0.08165,0.04953,0.03551,0.01673,0.01607,0.00573,0.00281
497.0,0.49047,0.24624,0.09212,0.05967,0.04019,0.02833,0.01993,0.01411,0.00895,0.0
498.0,0.61614,0.15158,0.05801,0.05135,0.0527,0.0269,0.02189,0.01236,0.00505,0.00402
499.0,0.63359,0.20051,0.05113,0.04074,0.0226,0.03007,0.00927,0.00807,0.00402,0.0
500.0,0.45188,0.19919,0.09452,0.08233,0.06414,0.02824,0.01606,0.01573,0.00654,0.04136
501.0,0.53281,0.22873,0.09087,0.04979,0.03464,0.03074,0.01662,0.01078,0.00501,0.0
502.0,0.59044,0.15431,0.07233,0.04771,0.05283,0.03496,0.02476,0.01643,0.00623,0.0
503.0,0.5689,0.20187,0.0712,0.04432,0.04361,0.02963,0.0177,0.01304,0.00655,0.00317
504.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
505.0,0.57514,0.18002,0.05664,0.05866,0.04663,0.0392,0.01781,0.01718,0.00872,0.0
506.0,0.47438,0.16939,0.11069,0.08469,0.06391,0.0617,0.01925,0.0121,0.0039,0.0
507.0,0.51046,0.19707,0.08051,0.07207,0.0356,0.03845,0.02378,0.01976,0.00848,0.0138
508.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
509.0,0.48922,0.24402,0.07306,0.071,0.04362,0.03248,0.01711,0.02137,0.00811,0.0
510.0,0.51011,0.24214,0.07981,0.05913,0.03632,0.03167,0.01887,0.01428,0.00768,0.0
511.0,0.53343,0.18058,0.08528,0.07359,0.0446,0.02884,0.02462,0.02108,0.00797,0.0
512.0,0.60609,0.16916,0.05997,0.06391,0.03519,0.02995,0.0176,0.015,0.00314,0.0
513.0,0.48876,0.17159,0.09717,0.08705,0.05481,0.0376,0.02476,0.02254,0.01021,0.00553
514.0,0.45215,0.25381,0.1083,0.05173,0.06005,0.03699,0.01489,0.01758,0.00451,0.0
515.0,0.51012,0.21967,0.071,0.0766,0.04555,0.03342,0.01612,0.02019,0.00734,0.0
516.0,0.50388,0.20926,0.09207,0.08784,0.04034,0.0301,0.01549,0.01452,0.0065,0.0
517.0,0.53526,0.19125,0.07124,0.05164,0.04026,0.02352,0.02447,0.01275,0.00473,0.04489
518.0,0.4409,0.20997,0.10641,0.08075,0.06717,0.03608,0.01997,0.02325,0.0155,0.0
519.0,0.43003,0.21442,0.11187,0.07193,0.05993,0.05238,0.0259,0.02602,0.00752,0.0
520.0,0.48193,0.22713,0.09786,0.05965,0.04593,0.03607,0.01949,0.02249,0.00945,0.0
521.0,0.59102,0.15912,0.08838,0.0542,0.03778,0.02961,0.02139,0.01412,0.00439,0.0
522.0,0.54065,0.18366,0.08272,0.06701,0.03796,0.03976,0.0172,0.01769,0.00785,0.0055
523.0,0.314,0.18853,0.09931,0.18104,0.08512,0.047,0.044,0.025,0.016,0.0
524.0,0.54248,0.16778,0.08507,0.0739,0.04988,0.03007,0.02559,0.01695,0.00828,0.0
525.0,0.58379,0.188,0.06463,0.05143,0.04492,0.02962,0.01668,0.01479,0.00614,0.0
526.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
